x,y
1.3786991075101402,0.05909155065781307
-0.4341857469172081,0.8676800007810193
0.3935021620738251,1.4082279069266979
0.4695971518199563,1.2365198501372594
0.9947505775721702,-0.12363410549653532
0.22810840440119548,-0.5096009131515754
0.13322400758402939,-0.6245827831494549
0.18883685199488492,0.5002541603951237
2.549672832480783,0.19287708195945005
1.9069861044437109,0.4712879250253155
0.6929600906925394,1.221376810801746
-0.6445319255962876,0.6501343871864813
-0.31658405943609835,-1.0806621394828575
1.7156743739964335,-0.763618769420424
1.313229876955762,-0.6169562417398273
1.0876629593988785,-0.44034527245674426
0.03579503222641115,0.005640213544807618
-0.638184281593721,-0.990976621981151
0.7517426766852114,-1.0615063972502803
-0.9833750355438571,-0.1724353839246157
1.922378998499973,-2.1744422808484245
-0.7646768421000546,-1.6019264379045404
-0.744915080410864,1.3607228249996894
0.7343449182996964,0.589070211006007
-0.8784993678175886,0.023532410103089
-0.5862163293785183,0.5224455504052964
-1.5595727656017373,0.855057527165905
1.34236912650003,-0.8846953614306402
0.3858182180810751,1.5040247632795392
1.339730102383024,0.11992187811020362
0.14650156588295823,-0.6670067847193254
-0.22713081176897068,-0.8510496086806898
0.1913712899233096,-0.7479272298526063
0.26930830674638184,1.7561995555508298
1.2388345305937989,-1.7849864918100262
0.70319724249448,-0.6249503971245828
-2.1318287083319856,0.13997137401508641
2.572837253923989,-0.9169166569578431
1.270474091402755,1.0773406646124255
0.8403982245188755,1.2481659898191484
-0.19212972375277715,0.268299435027376
0.0933817300334748,-0.9013891548278911
0.007837234479444706,2.350398966738457
-0.5200053083194577,0.16000236477289656
0.35379736458105754,1.1339336665193802
-0.6747997001839071,-0.12077181691774215
-1.9144295567498766,-1.0062536956303334
0.4385871815338475,-0.2186945376621147
0.5655873692958562,0.23983980185864895
0.17006027274888308,-0.6766975296097868
0.07372534459296343,0.5858777923787816
-1.2603205342409065,-0.4680735899402272
0.6393389057578214,1.010505225556001
0.3791912569736007,0.1006322783517982
-1.3086678589772287,0.9512522017629047
-0.8886455954726883,-1.6335436844784568
-1.113187708412047,-0.1856715827361939
0.6848402674304693,-1.010333335692532
-0.8049476421899607,1.1320325827788489
-0.8491975311150896,-1.8007684568455606
-0.2693797914794971,-0.5830509005401202
-1.673066115552183,-0.49003118631095066
-0.16611563103713056,2.1965809712426645
-1.823727494032772,-1.9031999165177036
-0.6330326846802331,0.6947703518058129
-0.16259302461550176,-0.09342160672314863
0.7213248063679466,-1.2835167937657321
-0.6007358290712753,0.3662261404368859
2.3906962186251683,-1.2769475218216042
0.6278726101077163,-0.9668538791086738
-0.6555024252852767,0.2751115325212732
0.6344811548500088,1.8790618145951548
-0.1228853765604124,-1.6667677157411669
0.03528716770629911,-0.36873659773857037
1.7291454651694116,0.5167499813875911
0.403987627615179,1.1099573914336587
1.8656264683242558,1.4581144214260138
0.7130009477842435,-2.3787034082477647
-1.6917830309751152,0.10540025732986036
-2.254393298651546,0.6409984096153151
2.516313660467548,-0.8835321917925969
-1.9557702495271112,0.6551784953380143
0.2060895006970674,0.6758672831247675
0.024246819067836663,1.2186732567326686
-0.4164142918054187,-0.6462075019659739
0.7074646941651194,-0.1214285316173208
1.4728507961665662,0.07364602001625827
-0.33070456593437514,-0.14213421643468968
-1.5731831443832136,1.4735298301619357
0.17993618413029358,0.16688937781615487
0.5900467714191518,0.14812541160493117
0.10055833387413864,0.9854592349478271
0.01829041591744725,0.28655969294326017
1.1785717814813426,0.514073318395074
-1.4726539042296238,0.13795256138650197
-0.8845295883665379,0.595558367564781
-2.2069568156541255,0.6141872003839384
2.5701212751142424,-0.02562668084607432
-1.0499140370587159,0.29467133130390954
0.6878847731956687,0.5903990532375251
